For Example 0, Average KL-DV of Tokens Across Perturbations for img method is: [2.7963, 1.4369, 1.3135, 0.4865, 1.4288, 1.4043, 3.6367, 4.9967, 3.7155, 3.6463, 2.8808, 1.6413, 1.3666, 7.0484, 2.4296, 0.4303, 3.8462, 2.4668, 2.1024, 1.2469, 0.9248, 1.6647, 2.4085, 1.5058, 1.4552, 4.6114, 0.7376, 0.8921, 1.1327, 3.5732, 2.9212, 4.7525, 6.7776, 5.9894, 3.5001, 0.7272, 0.4540, 0.4847, 3.4329, 0.7199, 0.8380, 6.8705, 4.9800, 0.9394, 1.2422, 0.8328, 1.5931, 1.7410, 2.4959, 1.7106, 1.5040, 0.9641, 0.6847, 0.0951, 4.0068, 0.9074, 1.3819, 1.6095, 0.0967, 0.0688, 0.4214, 1.9386, 1.6573, 0.4704, 3.6976, 2.2769, 2.7989, 1.0115, 0.3059, 1.6113, 1.9351, 1.3485, 6.1790, 3.9807, 4.1238, 3.4922, 3.5200, 3.3149, 3.6017, 2.3680, 3.5881, 1.7378, 3.3906, 5.2660, 5.9911, 2.7810, 8.2188, 2.3025, 2.4655, 4.5677, 6.0810, 4.0209, 3.0257, 3.4004, 2.3415, 3.3740, 6.8398, 6.2408, 6.6427, 3.5536, 6.3388, 4.9395, 5.5579, 2.7087, 3.3724, 3.5495, 3.0338, 3.9841, 6.3851, 3.1147, 2.5816, 8.2938, 3.1503, 9.7992, 4.2809, 5.2561, 4.0712, 4.3456, 3.9604, 6.1223, 7.3199, 5.1851, 8.9121, 1.2435, 2.6128, 2.3432, 2.1830, 2.2972, 6.0294, 3.1666, 2.5275, 7.1705, 7.0722, 2.9183, 5.0121, 2.1666, 4.0374, 6.0826, 8.0272, 3.7003, 3.5119, 5.7423, 6.1403, 7.3864, 4.2009, 4.4471, 4.1711, 2.9033, 2.5905, 1.9516, 3.1475, 3.5257, 2.6580, 5.8579, 5.3966, 4.1939, 5.3499, 4.0800, 4.1098, 6.5875, 3.5754, 3.0154, 3.0732, 3.9644, 2.1144, 3.4386, 4.5325, 3.9449, 6.1511, 5.3105, 5.3321, 3.7364, 4.3704, 5.6831, 2.4533, 4.9896, 5.7347, 6.9107, 2.9653, 3.2672, 2.1820, 8.4914, 3.4284, 7.8866, 10.2171, 3.5077, 7.3831, 6.6289, 2.2083, 0.0570, 2.3057, 6.1743, 2.2333, 3.5171, 4.7968, 5.1354, 7.8581, 3.3220, 2.0802, 5.3799, 2.7473, 5.1010, 9.1783, 5.6348, 3.5870, 2.6725, 1.6517, 3.5279, 2.8674, 4.2564, 5.6870, 5.3051, 5.3028, 2.7499, 6.0136, 6.0664, 2.6650, 2.4129, 2.6810, 5.1107, 4.7065, 3.9130, 2.0181, 1.8157, 1.3214, 1.9989, 4.2055, 4.8199, 2.5575, 6.3677, 7.7756, 8.2294, 3.6645, 2.6832, 3.3395, 2.7483, 1.3060, 3.1544, 1.4851, 2.6411, 2.0457, 3.4997, 5.6278, 4.5405, 3.9675, 4.1285, 2.1353, 7.3437, 3.7105, 3.1512, 3.3487, 6.3547, 5.6122, 5.9746, 2.3167, 5.6074, 2.0066, 9.1594, 4.1538, 3.0864, 3.6538, 3.3789, 4.2140, 4.0540, 2.6687, 4.3715, 2.1930, 2.3122, 3.1848, 2.4795, 4.4196, 1.6892, 3.2186, 3.3721, 3.2382, 3.9197, 2.5451, 8.5995, 7.5368, 3.3268, 2.1662, 5.5192, 3.1481, 3.0601, 2.2912, 5.5870, 1.6442, 2.2519, 3.5258, 3.2166, 2.1099, 3.6034, 3.8017, 2.9039, 1.9387, 4.4390, 2.3579, 3.4676, 2.7386, 1.5020, 2.5150, 2.8985, 5.4659, 2.0115, 3.7637, 3.5538, 5.1471, 2.8919, 1.4380, 2.1685, 1.4213, 3.5422, 2.5778, 2.7219, 7.0573, 3.2868, 3.4099, 3.3937, 2.8365, 2.2792, 2.1148, 2.1087, 1.6267, 3.1690, 7.5194, 7.7048, 3.5054, 1.5264, 2.7539, 4.6391, 3.4766, 3.2673, 2.5855, 1.2005, 2.4942, 4.3429, 1.9857, 3.2578, 3.7275, 2.8204, 4.0562, 2.9873, 4.8725, 1.7564, 3.6183, 1.8048, 4.1919, 4.0630, 3.5392, 6.9974, 2.3784, 2.5558, 5.4486, 5.0361, 2.4924, 4.3645, 1.2840, 4.2733, 6.7022, 5.2261, 2.3621, 3.6120, 4.5778, 5.2041, 2.9110, 2.2402, 3.5070, 2.4031, 3.1118, 5.8432, 5.6083, 3.4906, 4.0309, 8.6569, 3.1205, 4.6280, 7.0399, 4.2835, 3.1303, 3.2968, 2.6034, 2.8158, 2.8887, 6.3825, 2.4827, 2.5829, 3.2544, 3.3463, 2.2971, 2.8004, 5.2405, 2.7925, 3.2653, 2.2573, 3.9536, 4.1942, 4.0618, 8.1027, 2.3996, 7.0316, 6.5188, 4.1519, 2.3297, 4.2987, 5.2038, 4.4989, 3.3815, 3.0996, 3.9291, 3.1131, 2.9420, 5.0264, 2.1411, 2.8826, 2.8830, 2.0122, 2.2618, 4.1886, 5.1148, 2.8981, 5.8587, 10.5466, 10.7249, 4.2831, 3.1950, 7.2792, 3.9962, 3.5994, 4.0426, 3.8736, 3.3486, 3.3401, 3.7430, 3.8919, 2.8448, 4.0606, 2.3429, 2.4071, 2.7520, 2.4850, 3.2017, 5.3034, 5.6298, 1.5757, 3.1090, 3.2335, 2.4350, 2.1840, 3.4198, 4.7841, 3.5761, 1.8234, 2.9358, 3.5303, 2.9627, 5.9729, 1.7490, 3.1289, 3.0841, 2.9923, 4.7227, 3.9496, 2.9149, 3.6871, 4.1072, 2.9838, 3.7192, 2.8671, 6.6167, 2.4347, 3.0136, 4.1713, 3.4706, 4.1494, 2.8010, 1.6083, 3.3304, 3.0503, 0.6469, 4.8168, 5.4479, 1.6264, 4.5166, 2.4015, 2.9596, 4.5251, 5.4305, 2.3411, 4.8936, 2.7407, 2.9368, 3.8556, 2.3119, 3.1842, 4.5171, 5.4971, 4.7602, 3.5249, 3.9340, 2.7511, 1.4818, 0.0643, 0.9735, 1.4297, 0.9858, 4.6106, 1.6536, 1.2354, 2.4269, 3.8048, 4.3885, 3.2379, 5.6551, 3.7774, 3.1546, 4.5601, 2.6522, 2.7340, 4.3828, 1.7161, 0.7733, 4.1878, 1.0481, 2.1719, 0.0562, 1.2609, 2.8441, 0.8528, 3.6901, 7.2868, 1.1944, 1.1296, 2.1404, 5.7500, 3.0133, 3.2869, 8.3334, 2.9550, 6.2051, 1.3140, 0.7978, 1.1692, 4.5566, 0.3351, 1.0830, 3.4322, 8.6982, 1.4074, 2.1369, 0.7197, 2.2358, 2.3715, 0.4179, 1.1211, 0.8209, 2.2213, 1.1581, 1.1323, 0.8359, 6.0806, 1.3558, 6.8525, 0.9296, 0.6028, 0.9578, 0.9832, 2.3086, 0.7004, 1.1852, 2.7910, 9.7530, 1.1002, 2.2717, 1.3182, 1.1872, 0.1298]
For Example 1, Average KL-DV of Tokens Across Perturbations for img method is: [0.8199, 0.8594, 5.3923, 2.1587, 8.6731, 1.0379, 2.8067, 4.7023, 2.6176, 3.8972, 4.4784, 2.8933, 2.1025, 3.2974, 7.8846, 6.2234, 6.0127, 4.0255, 4.8277, 7.2816, 3.4338, 1.8903, 1.3198, 1.5316, 1.3632, 2.3476, 1.0386, 1.9786, 2.8480, 1.5088, 2.6084, 4.5261, 5.7945, 7.0132, 4.2011, 1.2519, 2.8398, 5.2679, 4.6968, 5.3635, 3.4624, 1.0878, 7.7943, 2.8681, 3.7188, 0.7458, 0.3771, 2.6457, 0.4051, 1.0516, 0.7800, 3.5198, 0.9394, 3.7980, 2.9910, 2.6579, 2.5594, 3.3202, 5.0554, 2.1579, 5.6436, 4.0129, 6.2405, 1.0505, 5.7676, 5.4954, 2.8222, 1.4090, 2.3505, 2.2999, 0.5611, 2.0606, 0.4502, 0.8255, 1.2505, 4.0149, 2.9299, 1.8650, 1.8289, 1.7578, 1.5260, 4.5963, 2.5295, 1.6775, 1.8840, 1.9870, 4.1188, 1.0706, 1.3714, 2.4696, 6.3013, 2.3210, 1.5031, 1.4423, 0.4717, 2.6936, 1.3004, 2.2695, 0.0330, 2.8946, 3.1195, 3.5227, 4.0984, 2.8272, 1.5602, 2.6817, 4.0266, 2.6050, 2.5320, 2.9158, 2.1102, 5.2804, 1.8628, 1.8860, 2.1860, 3.7837, 2.1939, 0.0480, 0.0454, 1.7816, 1.2647, 0.9940, 0.9138, 4.1901, 4.7141, 4.1084, 2.5680, 2.5664, 2.7733, 2.2292, 2.3250, 2.6107, 3.5699, 1.8868, 2.1940, 2.7225, 1.5302, 2.3125, 2.3126, 1.3428, 3.1246, 0.6629, 1.9690, 2.3199, 0.7380, 1.5052, 1.6876, 1.4218, 1.1865, 2.6365, 2.3515, 2.8902, 2.5669, 1.3684, 1.6772, 2.8512, 3.5542, 2.2073, 2.6070, 1.9527, 2.6688, 3.9802, 1.7396, 2.5830, 2.4909, 2.1086, 1.6718, 1.2512, 1.1483, 1.7512, 0.3835, 0.8944, 3.8947, 2.9361, 5.1133, 2.7394, 1.3461, 4.1106, 2.5972, 1.8881, 1.8113, 3.8370, 2.2421, 5.0298, 1.2030, 2.6609, 6.4867, 8.2956, 4.7760, 1.1169, 1.4883, 1.6110, 1.5705, 1.7701, 5.5378, 1.9892, 2.5330, 2.9492, 3.3526, 2.2113, 1.0547, 5.0560, 1.8466, 1.6412, 3.0683, 2.8253, 2.1605, 2.4642, 2.1118, 5.3954, 2.9068, 3.4896, 7.3255, 2.1704, 5.1267, 1.6005, 0.8896, 3.1216, 5.2586, 3.0920, 5.2324, 1.9448, 1.5079, 5.0484, 1.3210, 1.8309, 2.2226, 1.9328, 4.0679, 3.4192, 1.6597, 4.5605, 0.9180, 3.6960, 3.0390, 7.3982, 2.8718, 0.7893, 0.9221, 1.9465, 1.5226, 2.5304, 3.3763, 3.4492, 1.9576, 2.5770, 2.2147, 3.1667, 4.2703, 5.2095, 3.1250, 2.5772, 1.2188, 4.3306, 2.2827, 2.8472, 2.1856, 5.8037, 2.8129, 3.4064, 2.5282, 0.0404, 0.7376, 1.2853, 1.1448, 0.6861, 0.3082, 4.1636, 4.0805, 1.9410, 1.6467, 1.4803, 2.8734, 2.1117, 2.4484, 1.1504, 1.0603, 4.7774, 2.7005, 1.7552, 5.4720, 1.3358, 1.7669, 1.9793, 0.9878, 1.2461, 1.2216, 3.5540, 2.2542, 3.0073, 4.1966, 4.5747, 1.6984, 4.6842, 1.6690, 2.7716, 1.7510, 2.0590, 1.9984, 1.8513, 3.8755, 4.8934, 4.0306, 2.6765, 2.9823, 2.4130, 2.9818, 3.7229, 3.4655, 1.3910, 0.6110, 1.2318, 5.3448, 1.4060, 3.8666, 1.4452, 3.7166, 1.7302, 3.0142, 2.2675, 2.7057, 2.0791, 1.6170, 1.6393, 3.2546, 2.9259, 2.3560, 2.5803, 4.0924, 1.7426, 1.3465, 2.2821, 3.0515, 0.8399, 0.0317, 2.6041, 2.7883, 1.5999, 4.8266, 4.0645, 4.4193, 2.8869, 3.6783, 2.6087, 3.0809, 1.6125, 2.2287, 2.5510, 3.4669, 2.3517, 1.5918, 2.1158, 3.0785, 2.2014, 1.9716, 1.8023, 4.4952, 1.9237, 2.0936, 5.1641, 0.7220, 5.2225, 4.1392, 1.5363, 2.8335, 2.4253, 5.2624, 2.6224, 1.5916, 1.8680, 3.9921, 4.5726, 6.3522, 2.3226, 1.7434, 2.0122, 3.5088, 2.0216, 3.2778, 2.9956, 3.8515, 3.3778, 4.2269, 1.0538, 2.8087, 1.8290, 2.7806, 2.3222, 2.5210, 3.7022, 1.6053, 2.4046, 2.4255, 3.1603, 3.9257, 3.8447, 3.6580, 3.1574, 4.4641, 4.2331, 1.9921, 1.6764, 4.6747, 3.5808, 5.2974, 0.9332, 4.9093, 1.5838, 1.2232, 2.8543, 2.5779, 3.4379, 5.4947, 2.3677, 3.5601, 1.8669, 1.4210, 2.0449, 2.4387, 2.2716, 3.0144, 1.9797, 3.5245, 3.5916, 2.5052, 2.3954, 3.2137, 3.9039, 3.4035, 0.0343, 2.8379, 2.0613, 3.4575, 0.8348, 1.5289, 3.8818, 2.1888, 1.9160, 2.6173, 1.9535, 2.0598, 2.6881, 2.8085, 2.3409, 1.7265, 2.9515, 3.0717, 2.3520, 3.0527, 1.9579, 3.0087, 1.7483, 3.1121, 0.7317, 3.8384, 1.1488, 0.4976, 0.6450, 2.9629, 3.5423, 3.4137, 2.2665, 1.9662, 0.5006, 2.0527, 2.3965, 3.1945, 5.0027, 3.0760, 4.2604, 3.6005, 3.4860, 1.5610, 2.7303, 3.5696, 2.9698, 2.6013, 1.8389, 0.5370, 2.5286, 1.1799, 1.1585, 1.2641, 2.7879, 2.6850, 3.0949, 1.7083, 1.8843, 3.8479, 5.3867, 2.0231, 3.2867, 1.7588, 3.3849, 2.1966, 2.1972, 2.2612, 4.2110, 1.5201, 3.3856, 1.8840, 2.9592, 0.8295, 1.1654, 1.1254, 3.2763, 1.1437, 2.0977, 4.5367, 1.5040, 1.8885, 3.5653, 5.0079, 1.2383, 2.0611, 1.7252, 3.0499, 4.1907, 2.1191, 1.8376, 2.7203, 3.9628, 2.7116, 7.4549, 5.4219, 0.7914, 4.0299, 1.2980, 0.7476, 1.0555, 0.6238, 4.1836, 2.8985, 1.5249, 3.3923, 3.0655, 3.4311, 3.3261, 1.5386, 5.3081, 2.8535, 4.0131, 3.2081, 3.8438, 2.7514, 2.1681, 3.8712, 2.9357, 4.2443, 0.6297, 1.2463, 0.8636, 0.0754, 0.3658, 0.2610, 0.7288, 2.6391, 2.4268, 4.7979, 3.7371, 2.7519, 2.7911, 2.2622, 5.1693, 3.2408, 1.5124, 1.2992, 3.6408, 3.3191, 2.5233, 2.9019, 1.0576, 1.4837, 0.1495, 0.2729, 0.2064]
For Example 2, Average KL-DV of Tokens Across Perturbations for img method is: [0.8980, 1.5753, 0.1106, 2.1144, 2.8051, 2.0632, 3.9348, 1.2918, 2.7299, 0.9136, 2.2460, 3.9836, 2.0598, 1.5393, 1.6950, 1.5912, 5.2726, 3.2056, 5.4125, 3.2717, 2.6240, 1.1895, 0.4336, 0.3736, 0.7435, 1.4117, 0.0455, 2.5955, 3.0176, 0.7691, 2.8723, 0.8512, 3.0011, 1.7993, 1.7410, 4.6107, 0.8560, 1.5059, 1.1847, 0.0912, 0.0263, 0.9441, 0.6123, 0.9171, 1.0628, 0.8347, 1.0568, 1.5311, 0.6777, 0.9284, 0.0567, 1.5709, 1.8512, 0.0555, 1.3265, 1.4536, 4.1483, 2.2336, 2.8833, 3.7615, 4.0737, 1.0695, 2.2778, 0.0656, 0.5777, 1.0763, 0.0334, 0.9014, 2.6426, 0.0462, 0.0320, 2.9494, 0.2988, 0.9025, 1.0240, 3.7744, 2.7852, 4.0972, 0.6601, 3.4434, 2.4141, 1.1255, 1.1880, 5.3713, 2.0553, 1.3467, 3.9431, 1.2689, 1.4308, 0.5680, 0.2928, 0.0211, 1.6690, 0.7893, 0.0598, 3.6130, 0.1842, 3.1157, 0.5842, 5.2667, 1.7297, 3.1373, 4.6122, 1.6005, 1.8115, 0.8582, 3.4494, 2.5035, 1.9107, 0.9393, 0.6973, 3.8440, 1.0885, 1.7843, 1.3839, 2.7021, 0.0325, 0.6240, 0.4055, 1.0251, 2.1511, 0.8095, 0.6077, 4.3766, 7.0870, 3.9132, 8.7670, 1.8958, 1.6226, 2.3543, 2.0216, 1.5885, 1.8058, 0.2790, 1.3796, 0.8531, 1.5425, 0.9635, 2.5864, 4.7847, 4.7767, 3.0550, 0.8586, 1.0252, 0.0272, 1.5311, 2.4496, 3.4264, 2.1318, 3.0809, 5.4053, 0.5660, 1.3965, 0.0276, 1.4715, 1.7392, 3.0292, 0.9435, 2.7518, 0.7174, 2.2407, 5.4301, 3.2643, 1.3464, 3.6449, 1.7985, 1.1460, 1.4795, 1.2318, 1.4171, 0.5794, 4.0134, 8.8592, 3.0438, 0.8197, 3.1386, 2.5781, 0.6589, 1.3473, 6.0621, 3.3121, 1.1292, 0.3326, 1.7250, 1.1966, 2.7487, 2.1845, 2.2803, 4.4064, 2.2519, 0.5934, 0.8052, 1.2663, 1.1680, 0.0194, 3.3496, 2.7654, 1.7516, 4.1200, 1.0703, 3.2261, 1.8780, 3.4672, 2.1145, 1.5276, 1.6756, 0.6529, 1.0888, 1.6779, 4.8386, 2.7923, 2.0285, 2.1820, 1.1886, 2.1247, 1.5822, 1.2615, 1.9186, 0.7645, 4.8695, 1.8220, 1.6929, 0.6058, 2.4904, 3.3813, 2.2894, 3.9157, 1.4760, 4.1200, 4.9404, 1.7234, 1.8076, 1.6085, 2.5944, 5.9846, 3.1503, 1.4103, 1.0573, 0.0401, 1.9505, 1.2610, 0.7877, 1.1292, 4.4532, 5.8361, 0.7956, 1.4371, 3.6519, 1.8749, 3.1334, 2.8850, 2.0044, 1.3911, 0.8448, 0.5734, 0.8295, 1.6705, 2.1779, 1.3705, 1.7211, 2.0512, 0.8975, 0.6878, 0.5330, 0.1462, 0.7131, 0.8248, 8.3763, 3.1081, 0.2707, 1.9586, 2.9374, 2.0923, 4.2199, 5.7799, 1.4178, 2.0771, 1.9539, 1.7605, 2.9020, 1.4495, 3.3336, 0.3432, 5.1512, 1.3734, 1.4465, 0.0202, 3.5402, 1.7726, 0.7996, 7.7663, 2.4525, 5.3376, 0.8170, 1.5465, 2.7925, 1.9166, 1.4580, 1.6308, 0.6835, 1.2957, 2.2473, 1.8035, 1.7058, 2.9501, 9.5579, 3.2730, 2.1488, 1.7605, 1.4459, 0.0366, 1.3091, 2.8845, 0.0517, 0.5354, 6.3578, 2.6552, 3.0799, 3.2497, 4.2431, 2.3674, 2.8433, 2.3508, 3.6527, 1.4585, 1.1476, 1.2628, 2.2869, 1.8603, 1.8623, 1.5012, 4.9085, 7.3752, 0.0363, 0.7272, 1.0830, 2.2130, 0.0353, 2.1052, 4.6270, 2.6761, 1.6812, 4.8322, 1.9186, 3.4122, 1.1671, 1.4568, 2.7453, 2.9056, 1.8624, 1.3206, 0.6488, 1.0546, 3.7286, 2.4233, 1.5957, 2.5818, 2.4383, 3.1409, 1.5353, 0.5796, 4.3581, 5.0825, 3.1560, 4.6340, 6.5987, 2.6262, 3.5176, 2.0365, 1.1415, 1.8899, 2.2826, 3.4742, 3.9927, 1.8967, 0.9465, 3.1037, 3.4098, 1.8711, 1.7739, 3.2921, 1.7043, 0.9746, 2.5169, 2.1834, 0.5534, 3.7264, 2.7416, 2.5809, 2.7761, 1.1616, 0.6410, 1.3078, 2.2270, 0.7964, 1.6997, 0.7962, 1.6764, 1.2857, 2.2895, 4.3590, 2.3732, 3.7941, 1.6340, 3.6795, 0.8047, 3.5360, 0.8533, 1.9934, 4.2143, 0.9261, 4.8420, 3.8581, 2.2651, 2.8573, 1.8260, 3.2033, 2.5515, 2.4948, 1.1225, 3.4384, 1.2843, 2.9939, 2.9775, 4.2137, 1.8991, 2.1301, 4.4780, 2.6014, 0.9991, 2.1465, 1.5558, 1.9963, 0.8542, 0.6096, 2.2924, 1.6972, 2.4505, 2.3713, 3.9942, 1.4933, 2.4438, 1.8515, 1.9979, 1.3318, 2.2644, 0.9599, 2.9552, 0.9376, 2.1536, 1.8718, 4.0502, 1.9766, 0.5546, 1.5928, 2.7338, 0.7022, 0.7122, 0.4663, 3.7335, 3.2937, 2.8810, 6.5529, 5.9540, 2.3573, 1.2480, 1.9649, 5.5854, 3.8707, 1.7811, 2.3755, 1.7515, 1.6601, 2.1353, 2.6188, 5.8378, 2.4422, 0.6311, 0.4667, 1.7612, 2.8513, 0.4840, 1.3734, 3.3399, 7.8382, 6.4712, 3.2289, 6.0618, 6.3921, 2.8433, 2.6603, 2.1490, 3.1660, 3.1797, 2.4671, 3.3775, 2.3682, 2.1660, 2.2241, 5.8628, 3.9248, 0.5291, 0.8332, 7.8797, 1.5227, 2.3535, 0.4557, 4.2270, 3.9838, 3.9513, 5.4437, 3.3629, 1.5763, 2.3428, 2.9163, 3.0878, 3.5729, 2.4535, 4.2064, 1.9896, 2.3147, 3.0360, 2.2354, 2.3457, 2.3500, 0.3899, 0.3998, 2.1311, 1.1178, 1.5425, 0.6116, 2.5672, 3.5450, 4.4368, 2.6484, 3.4134, 2.5444, 2.7975, 3.0319, 2.9559, 2.7785, 2.6451, 3.4194, 4.3177, 3.6319, 1.8876, 4.3505, 3.2329, 3.0124, 2.0126, 0.6075, 1.2880, 1.7136, 1.4247, 1.1197, 1.9439, 3.2080, 4.5572, 4.7289, 5.9641, 2.8884, 3.6811, 3.0077, 3.5912, 4.3292, 3.6115, 4.0999, 2.9281, 4.1070, 2.8173, 2.4645, 3.1803, 4.5282, 0.7848, 0.5963, 1.8026]
For Example 3, Average KL-DV of Tokens Across Perturbations for img method is: [0.8867, 1.3028, 1.4666, 0.4547, 0.0593, 1.3051, 2.1575, 2.1483, 1.7055, 1.6612, 1.8376, 0.1138, 0.9754, 1.6256, 1.5457, 0.8316, 1.5118, 1.6389, 1.5235, 1.0984, 0.8165, 0.4590, 1.4848, 0.9130, 1.6074, 1.7090, 0.9840, 0.0383, 0.7487, 2.7990, 2.8691, 1.3511, 1.1513, 1.5314, 3.6811, 0.4544, 1.0188, 0.7478, 5.1748, 0.7952, 0.6298, 5.0738, 2.6685, 0.4899, 0.6227, 0.6271, 1.4390, 1.4214, 1.4041, 0.5195, 0.5237, 0.6337, 0.8466, 0.7618, 2.4429, 2.4904, 5.2722, 3.0882, 0.6574, 1.0506, 0.9282, 1.6559, 1.3515, 3.1019, 3.6359, 1.7798, 1.3932, 3.5881, 0.0718, 1.3381, 2.3041, 3.1011, 3.0316, 3.5915, 1.2332, 0.9181, 3.0692, 4.7149, 0.8331, 2.1875, 1.9324, 2.1754, 1.9826, 1.8142, 2.8095, 3.3570, 2.1717, 1.5050, 2.7946, 3.2880, 3.5302, 2.8650, 4.3096, 2.2986, 2.3767, 2.4207, 1.8807, 2.0045, 0.5965, 1.6439, 0.9667, 1.7097, 1.5545, 4.9622, 0.8733, 3.0147, 1.8792, 1.3939, 1.9021, 2.2476, 2.1202, 4.5610, 7.6085, 2.3030, 0.2622, 1.8848, 4.8875, 3.4136, 2.9134, 5.6240, 5.2450, 5.9766, 3.1372, 2.7429, 0.6929, 2.1715, 2.3172, 2.4179, 0.8734, 2.0401, 1.5402, 1.8326, 3.2906, 2.1838, 1.9940, 3.0977, 4.1372, 2.7502, 2.6454, 3.0962, 4.5613, 4.8353, 2.6439, 3.5668, 3.7874, 0.5242, 3.9577, 1.5169, 1.6014, 2.2349, 3.5230, 4.4723, 1.0369, 1.7284, 1.1105, 2.4967, 2.6171, 5.5537, 2.6255, 3.5123, 6.8405, 1.8720, 2.1459, 3.6582, 2.4714, 4.2895, 2.2061, 1.7189, 3.0715, 2.5364, 1.4062, 3.0212, 2.4275, 3.5254, 1.6561, 1.8057, 1.0573, 1.7112, 1.5179, 10.5234, 2.9628, 3.2458, 2.1271, 4.1347, 4.3010, 4.5880, 2.0722, 5.0342, 3.7658, 4.2591, 2.3450, 2.9540, 2.1302, 2.6453, 3.9959, 0.8794, 0.8743, 3.2583, 0.7558, 1.6052, 5.3046, 1.8871, 12.4901, 12.4405, 4.0221, 1.9449, 3.0014, 1.4269, 5.5781, 3.9462, 1.9556, 2.4467, 2.2886, 2.8348, 3.5664, 3.4008, 2.6215, 2.3284, 1.2201, 0.1982, 2.9919, 4.9785, 2.7131, 2.4817, 1.8644, 2.8483, 10.5900, 10.3503, 5.6538, 3.3420, 1.7660, 3.0830, 4.2757, 4.2121, 3.8426, 1.3660, 1.5775, 1.0426, 2.8254, 2.2079, 2.3624, 2.5143, 4.5753, 1.7271, 3.8620, 1.5259, 3.4272, 1.0153, 2.4930, 3.8242, 5.4482, 3.9534, 4.6938, 2.5155, 3.1397, 2.5970, 3.4925, 5.3625, 5.6440, 2.0902, 1.4688, 2.4822, 2.6819, 1.3714, 1.9135, 2.3277, 1.8568, 1.3537, 2.3167, 1.4347, 1.0369, 1.5711, 2.7370, 3.3060, 4.0900, 4.4756, 3.8920, 6.9729, 3.9078, 1.7431, 2.1686, 2.9678, 5.7474, 6.1523, 5.2272, 1.9911, 1.2064, 2.4828, 2.9917, 2.1251, 6.0494, 2.9301, 2.8236, 1.5872, 2.5904, 3.0719, 2.0564, 2.5279, 4.0342, 11.7711, 6.7379, 8.4470, 6.9461, 4.0757, 1.6925, 4.2066, 4.4730, 5.4905, 6.1608, 2.4965, 1.0572, 3.9798, 4.2303, 2.7752, 2.8270, 2.5101, 1.0868, 1.4225, 2.1294, 2.2567, 1.5593, 3.8958, 5.1444, 6.8361, 6.8587, 4.2593, 8.7224, 1.3596, 6.0267, 3.9208, 3.1741, 4.8546, 5.5983, 4.8040, 1.8988, 2.5229, 2.8076, 1.7959, 2.0374, 1.4256, 2.3630, 1.7558, 2.4175, 1.7464, 1.8045, 3.5704, 1.7529, 2.1449, 4.6824, 4.5330, 1.5194, 3.2336, 2.6026, 8.2878, 1.7002, 4.5068, 5.6632, 3.8281, 2.3723, 4.0543, 3.9588, 1.5188, 1.5598, 2.4745, 4.5502, 3.8130, 3.2727, 1.9854, 2.1634, 1.7801, 2.8199, 1.3063, 3.5873, 2.1565, 1.9463, 4.9875, 4.6350, 3.0948, 2.3685, 2.8460, 2.1986, 3.3347, 3.2249, 2.9063, 2.6033, 2.3288, 2.3231, 1.7160, 2.8840, 3.6221, 3.8865, 2.3595, 2.5419, 1.6335, 2.4173, 3.1591, 2.2012, 4.6024, 4.1548, 3.1855, 3.1248, 3.8578, 4.6274, 2.0631, 1.8754, 3.5531, 4.7899, 3.2828, 5.0882, 2.4898, 3.0190, 2.2926, 2.8082, 3.5725, 3.1651, 3.2697, 4.4388, 2.3724, 3.5178, 3.2648, 3.6188, 5.2365, 2.4637, 3.5098, 2.4802, 1.8928, 2.0744, 2.8166, 2.6791, 5.2436, 4.6881, 3.2058, 2.9717, 1.9210, 1.3567, 3.7157, 3.4205, 2.4850, 1.9452, 2.5053, 5.1678, 2.8849, 1.9013, 1.9935, 1.9393, 3.2079, 1.7420, 3.7659, 0.9141, 3.7615, 1.6202, 3.3444, 2.6116, 3.5383, 3.1810, 6.3871, 2.7617, 3.4006, 1.0705, 3.5123, 3.6367, 3.0442, 3.1498, 3.3112, 1.5380, 2.2892, 2.7593, 0.0339, 4.5253, 3.7636, 1.7913, 4.3539, 2.6316, 6.3446, 3.9785, 1.9391, 1.4071, 3.6143, 3.4904, 3.9557, 2.3317, 2.9902, 2.9119, 2.3113, 4.8643, 3.7022, 2.5014, 1.9969, 3.0415, 1.1296, 1.4312, 3.2336, 1.5592, 1.6187, 2.9396, 2.3539, 2.8358, 4.3597, 3.8285, 4.7411, 1.8446, 4.1209, 5.0817, 2.3375, 0.9052, 7.3261, 0.0387, 1.3410, 4.1843, 2.1841, 0.0426, 3.1037, 2.1569, 6.5405, 4.1653, 2.4843, 2.1397, 0.9088, 4.7706, 1.9134, 0.7564, 1.8673, 1.3800, 2.6236, 3.3352, 2.9003, 3.8864, 0.7506, 0.7885, 0.5611, 1.7451, 0.7920, 1.0705, 3.4501, 2.4750, 2.4472, 3.3073, 5.2834, 3.2250, 0.3831, 0.0265, 0.4871, 2.7263, 0.7821, 0.0286, 7.4200, 0.5821, 0.6097, 0.6829, 0.4836, 3.9899, 0.8298, 1.8389, 0.5115, 0.5616, 0.5014, 1.0784, 0.8129, 1.7597, 1.1115, 1.4415, 5.4002, 0.9917, 0.8639, 0.0707, 0.0828, 0.8813, 0.5173, 1.0350, 0.8323, 1.4112, 1.2153, 1.2578, 0.9950, 0.2817, 0.1924]
