For Example 95, The full renyi 0.5 token for inst_desp method is: [5.6716, 3.1708, 5.1918, 3.5917, 5.8168, 4.5893, 1.6817, 0.6941, 4.4386, 4.5678, 4.0553, 6.4839, 7.1919, 3.4981, 2.1911, 1.7990, 2.7578, 1.3251, 3.8431, 2.9804, 2.6866, 1.4241, 3.2495, 3.2867, 1.2957, 0.5891, 3.5634, 4.8359, 0.8415, 3.7142, 5.0533, 3.9460, 0.6268, 2.5014, 4.5986, 0.6821, 0.5972, 0.6230, 2.6745, 2.7954, 3.0095, 2.7298, 1.4468, 5.0792, 0.5884, 2.2929]
For Example 97, The full renyi 0.5 token for inst_desp method is: [5.7117, 2.9495, 5.4046, 3.8880, 6.3450, 4.5880, 1.7026, 0.7109, 4.4932, 4.7845, 4.8789, 6.1837, 7.4763, 3.6475, 2.2681, 1.8571, 2.8675, 2.0144, 5.0568, 3.7899, 2.5145, 4.4189, 5.1333, 4.5633, 4.8521, 4.3161, 5.7020, 4.8162, 5.7053, 5.4132, 1.2197, 5.2861, 5.2071, 3.6097, 0.6301, 1.7767, 2.9877, 2.7351, 4.3841, 4.6902, 5.9048, 0.6726, 4.6032, 3.9732, 4.0377, 1.8757]
For Example 98, The full renyi 0.5 token for inst_desp method is: [5.7027, 3.0076, 5.3170, 3.5706, 6.1804, 4.5984, 1.7226, 0.7243, 4.4113, 4.6187, 5.0227, 6.2922, 7.7336, 3.7908, 2.0096, 1.5827, 2.8344, 1.6113, 3.9355, 0.8156, 0.9824, 3.8543, 3.3671, 4.6282, 0.7895, 3.9826, 4.0176, 4.1515, 3.0324, 3.5488, 1.5871, 3.6324, 1.3098, 3.7153, 4.0840, 0.9524, 4.0832, 3.8854, 3.8665, 4.0741, 4.9788, 5.2930, 3.3009, 5.3803, 1.2697, 3.6468]
For Example 99, The full renyi 0.5 token for inst_desp method is: [5.2657, 2.9761, 5.0106, 3.8545, 5.9321, 4.7089, 1.6751, 0.7024, 4.4549, 4.5532, 4.3248, 6.2681, 6.3992, 3.4615, 2.1047, 1.5022, 2.7968, 1.4458, 4.6483, 0.6454, 0.5816, 3.4637, 3.7271, 2.5414, 4.7518, 1.0936, 3.9833, 3.9216, 5.0994, 4.0297, 2.4164, 4.4009, 3.4520, 1.0920, 2.3996, 2.7212, 3.4236, 0.6354, 0.5666, 3.4275, 5.2383, 4.4775, 2.5480, 3.3777, 3.6879, 5.0410]
For Example 100, The full renyi 0.5 token for inst_desp method is: [5.4431, 2.8775, 4.9768, 3.8555, 6.0597, 4.6606, 1.6885, 0.7132, 4.4716, 4.5477, 4.6951, 6.2801, 6.2202, 3.6220, 2.1114, 2.2408, 2.8377, 1.8007, 4.3816, 2.6783, 1.0157, 4.1507, 3.5298, 4.2515, 1.4991, 4.8547, 2.6647, 1.9667, 3.8065, 3.6879, 1.5661, 2.3904, 2.5841, 3.8528, 1.0894, 3.8026, 5.3533, 0.8619, 0.6905, 3.5785, 3.3560, 5.4649, 2.2657, 4.1133, 1.3335, 3.6554]
For Example 101, The full renyi 0.5 token for inst_desp method is: [5.3864, 2.8845, 5.1262, 3.8196, 6.0319, 4.7392, 1.8734, 0.7487, 4.5246, 4.6188, 3.6750, 6.2217, 5.4706, 3.6897, 2.3379, 1.8571, 3.0213, 1.8696, 4.6551, 0.8806, 0.6552, 3.4311, 3.9548, 3.5656, 4.3547, 0.6934, 2.3390, 3.2606, 5.1370, 4.4611, 3.0776, 2.4774, 2.9880, 3.3503, 3.5799, 5.3425, 4.7281, 1.4682, 2.6168, 4.1141, 3.3424, 0.8216, 2.1548, 2.7954, 5.2005, 3.9278]
For Example 103, The full renyi 0.5 token for inst_desp method is: [5.4054, 3.1439, 4.9316, 3.7158, 6.0344, 4.7967, 1.6907, 0.7256, 4.5743, 4.6929, 5.4329, 6.2829, 7.0618, 3.4465, 2.1796, 1.6374, 2.8702, 1.9969, 5.4101, 5.0918, 5.5132, 1.2458, 0.8830, 4.3203, 4.0902, 3.3506, 2.0618, 3.4097, 1.8416, 2.9039, 3.5239, 3.8080, 4.5442, 3.2301, 3.9741, 2.2888, 6.2631, 5.0059, 3.4935, 3.9209, 3.9255, 5.0990, 4.1387, 3.7223, 5.1049, 1.0111]
For Example 108, The full renyi 0.5 token for inst_desp method is: [5.2748, 2.9003, 5.1443, 3.6403, 5.8689, 4.6255, 1.7671, 0.7182, 4.4896, 4.6400, 3.4088, 6.0175, 6.8800, 3.3683, 2.1751, 1.7710, 2.9641, 1.5284, 4.3667, 4.7742, 3.3287, 4.7917, 3.5209, 0.5976, 5.0067, 4.2400, 5.0900, 5.6148, 2.3575, 4.8306, 3.9853, 1.2762, 4.7323, 3.2489, 4.4833, 3.0888, 2.5730, 4.7712, 3.6236, 5.4725, 3.3230, 5.1357, 3.5402, 4.4879, 1.6587, 4.3645]
For Example 111, The full renyi 0.5 token for inst_desp method is: [5.4141, 2.8578, 4.9189, 3.8107, 6.0660, 4.7740, 1.7709, 0.7551, 4.5024, 4.4475, 5.6528, 6.2936, 6.5863, 3.4998, 2.1033, 1.7261, 3.2337, 0.5844, 2.2127, 4.1859, 3.7900, 3.2640, 2.9459, 3.3849, 3.4810, 1.8479, 2.5089, 5.0080, 3.7448, 2.5514, 0.5745, 4.9722, 4.0653, 1.3363, 4.3248, 0.8899, 3.3894, 3.4548, 2.7075, 1.8643, 4.4775, 2.7982, 2.1656, 3.4777, 2.2466, 4.4824]
For Example 112, The full renyi 0.5 token for inst_desp method is: [6.2047, 3.1239, 5.2498, 4.0693, 6.0265, 4.9192, 1.6945, 0.7372, 4.5530, 4.8802, 4.6508, 6.5873, 6.6334, 3.7042, 2.1605, 1.8423, 3.0004, 0.5827, 1.8785, 3.5233, 3.2251, 2.1599, 3.3276, 2.8257, 3.7263, 4.6474, 3.3314, 2.0314, 2.1354, 0.5893, 2.5117, 4.7548, 3.6875, 1.7923, 2.7220, 3.2738, 3.8455, 2.6237, 2.3761, 3.8527, 3.3933, 1.4063, 2.1667, 1.9759, 3.3246, 4.8488]
For Example 113, The full renyi 0.5 token for inst_desp method is: [5.5876, 3.1611, 5.2258, 3.9105, 5.8676, 4.7888, 1.6426, 0.7310, 4.5190, 4.4324, 3.9608, 6.4712, 6.5082, 3.5998, 2.2974, 1.5407, 2.8941, 2.1923, 4.2817, 3.3388, 3.1413, 2.3863, 4.0005, 0.6265, 3.6308, 4.7228, 2.1346, 1.8895, 3.1575, 3.6071, 3.6391, 2.8135, 4.5520, 0.5939, 3.0944, 4.8034, 2.4442, 4.7749, 2.6623, 1.6444, 5.2251, 1.5456, 2.5326, 2.9519, 1.6528, 4.1119]
For Example 114, The full renyi 0.5 token for inst_desp method is: [5.5529, 3.1860, 5.1020, 3.9598, 6.4680, 4.7180, 1.7360, 0.7515, 4.4638, 4.8105, 5.1123, 6.4935, 7.5346, 3.6619, 1.7527, 1.9998, 3.0660, 0.5976, 0.5777, 1.5279, 5.2362, 0.7684, 4.1387, 3.2107, 2.9408, 0.6605, 2.4915, 3.5163, 0.7619, 0.5652, 2.2963, 3.2075, 4.8723, 0.9167, 0.7591, 3.1622, 4.9532, 3.5563, 1.6544, 4.0287, 1.7385, 1.7219, 3.5678, 2.4637, 4.7036, 1.0932]
For Example 115, The full renyi 0.5 token for inst_desp method is: [6.2164, 3.0728, 5.1027, 4.0658, 6.6610, 5.0042, 1.6997, 0.7488, 4.5802, 4.8647, 6.2432, 6.6012, 7.4093, 3.8712, 1.8494, 2.0746, 2.9738, 2.3816, 5.6098, 0.9455, 3.9318, 4.3703, 5.9390, 1.0334, 4.8657, 4.9865, 5.4238, 0.7276, 4.1787, 5.6064, 3.3779, 2.3515, 1.7834, 3.3520, 4.5690, 0.7048, 3.3569, 5.9300, 0.6954, 4.4997, 1.2705, 0.8342, 3.0146, 5.1689, 4.4415, 5.8700]
For Example 116, The full renyi 0.5 token for inst_desp method is: [5.4605, 3.1264, 4.6831, 3.8866, 6.1043, 4.6200, 1.7433, 0.6951, 4.4117, 4.7682, 4.4265, 6.4662, 7.4966, 3.8663, 2.1934, 2.3957, 2.8390, 1.4667, 4.7999, 1.0963, 4.7599, 5.5933, 6.4947, 5.9310, 2.9810, 3.4697, 5.3275, 5.0009, 1.4914, 2.3100, 2.8752, 5.5457, 2.0534, 4.6661, 5.3688, 2.2018, 5.3137, 1.0373, 1.7988, 2.8535, 4.4911, 0.8571, 3.1937, 4.9939, 3.4017, 2.6280]
For Example 121, The full renyi 0.5 token for inst_desp method is: [6.1515, 2.9481, 4.9822, 4.0198, 6.3775, 4.7982, 1.7318, 0.7311, 4.5077, 4.8236, 5.6886, 6.6034, 7.2268, 3.8897, 2.0032, 2.1395, 3.2062, 0.5974, 0.5818, 1.8745, 5.5989, 0.7458, 4.3827, 4.5355, 5.7523, 3.9616, 5.0762, 4.5152, 5.1206, 3.0959, 4.4669, 2.9756, 3.3157, 4.5812, 3.8763, 5.6129, 3.8501, 2.6468, 3.9770, 1.9931, 0.9018, 3.5443, 2.2724, 4.0722, 3.4531, 3.3303]
For Example 122, The full renyi 0.5 token for inst_desp method is: [5.9112, 3.1347, 5.2787, 3.9202, 6.1754, 4.8187, 1.8511, 0.7663, 4.6220, 4.7645, 5.1409, 6.5614, 6.7291, 3.6566, 2.1058, 1.9945, 3.0928, 0.6157, 0.5887, 2.6234, 5.3076, 3.7882, 3.3439, 4.2514, 5.5063, 4.6796, 4.2015, 3.8309, 2.4760, 3.0565, 3.8543, 4.2187, 1.4658, 4.1205, 5.4900, 2.4110, 4.6393, 3.2998, 1.4520, 3.1094, 2.6589, 3.9870, 5.0741, 1.6521, 2.3843, 3.0110]
For Example 124, The full renyi 0.5 token for inst_desp method is: [5.0200, 2.9538, 5.1687, 3.7335, 5.9765, 4.6064, 1.5753, 0.6899, 4.3328, 4.2804, 5.1650, 6.0902, 4.8877, 3.4612, 2.3122, 1.6091, 2.7690, 1.6278, 3.2793, 2.9606, 4.1509, 3.5698, 0.6140, 2.2408, 4.9998, 1.0035, 0.5656, 3.6914, 5.1209, 3.3812, 4.6023, 0.5776, 3.1414, 4.4106, 3.9931, 2.5028, 2.4991, 1.4421, 2.3158, 3.1106, 3.1169, 5.1657, 5.1090, 0.8678, 3.1539, 5.3097]
For Example 126, The full renyi 0.5 token for inst_desp method is: [6.2115, 3.1398, 5.0737, 3.8734, 6.3266, 4.8077, 1.6138, 0.7735, 4.5373, 4.8520, 5.4754, 6.6988, 6.6039, 3.8543, 1.5592, 1.9360, 3.0841, 0.5951, 0.5734, 1.3048, 5.0592, 4.2956, 5.6149, 3.5805, 0.7548, 3.9397, 4.6259, 5.4233, 4.2238, 0.5633, 0.5826, 4.2494, 4.4740, 5.2257, 4.2590, 1.0667, 0.8897, 3.9946, 3.9424, 4.8511, 1.6639, 3.9289, 4.7806, 5.7672, 1.1407, 4.8868]
For Example 127, The full renyi 0.5 token for inst_desp method is: [5.8956, 2.9726, 5.0062, 3.8662, 6.1298, 4.8569, 1.8424, 0.7511, 4.5720, 4.6167, 4.6595, 6.2795, 5.7712, 3.6252, 2.2759, 1.7436, 2.8659, 1.8391, 5.2616, 0.7103, 0.5820, 4.5925, 3.7545, 3.4302, 5.1723, 3.9928, 4.6363, 3.8131, 3.8334, 5.1783, 4.1575, 5.0086, 3.3043, 0.9806, 3.0191, 1.9853, 4.1176, 3.6043, 2.8417, 4.2183, 3.7958, 5.3421, 0.7033, 3.9749, 1.1051, 3.8808]
For Example 129, The full renyi 0.5 token for inst_desp method is: [5.5039, 3.3111, 5.0569, 3.8236, 5.9360, 4.7492, 1.6524, 0.7140, 4.5396, 4.3614, 4.5981, 6.1546, 4.1498, 3.1798, 2.1352, 1.3944, 2.8464, 1.8772, 4.3421, 3.0757, 1.2935, 2.5251, 1.7775, 3.7459, 1.9434, 4.1611, 3.4109, 4.4199, 4.8753, 1.0917, 3.8610, 0.6266, 3.6823, 1.9396, 2.2510, 3.3687, 2.8787, 4.9206, 3.5517, 2.0266, 3.9328, 3.1474, 5.0366, 1.8603, 2.5301, 3.4188]
For Example 133, The full renyi 0.5 token for inst_desp method is: [5.5203, 2.9847, 5.3615, 3.7940, 6.0807, 4.7227, 1.7571, 0.7378, 4.5426, 4.5872, 3.4140, 6.3967, 7.6142, 3.6599, 2.5057, 1.6481, 2.8377, 2.1075, 3.9620, 0.8483, 3.6190, 3.9788, 0.6213, 2.5179, 1.6534, 0.5829, 3.7260, 2.0993, 0.7469, 2.1188, 4.1374, 3.5649, 3.0635, 0.9249, 3.5367, 3.0923, 2.5604, 1.9002, 4.0091, 1.9898, 2.3929, 3.7255, 3.8255, 4.5756, 0.5820, 5.5308]
For Example 134, The full renyi 0.5 token for inst_desp method is: [5.0891, 2.9955, 4.7960, 3.7869, 5.9691, 4.7784, 1.6765, 0.7085, 4.4801, 4.7074, 5.1661, 6.2803, 6.9113, 3.6785, 2.1838, 1.8788, 2.9074, 2.2408, 5.0108, 4.5093, 1.5695, 1.8553, 0.5773, 4.0940, 0.6034, 3.1970, 3.1193, 3.2852, 2.7490, 3.4260, 3.4956, 4.8668, 0.8175, 3.9309, 4.0208, 3.1414, 3.9233, 4.4099, 3.1551, 0.5869, 3.6620, 5.1644, 3.4652, 2.3768, 2.3190, 0.8832]
For Example 136, The full renyi 0.5 token for inst_desp method is: [5.5340, 3.0697, 5.0781, 3.7875, 5.7765, 4.7111, 1.5887, 0.7073, 4.4695, 4.6375, 3.8072, 6.2515, 6.4958, 3.6002, 2.2251, 1.8951, 2.9989, 0.6139, 0.5979, 1.7056, 3.5996, 3.0268, 2.2276, 3.4958, 4.0812, 4.7412, 3.6081, 4.0321, 2.5304, 3.2686, 3.8306, 3.9237, 3.2494, 4.6979, 1.0228, 2.6330, 3.4045, 3.1981, 4.9380, 0.6596, 3.9629, 5.1920, 3.0846, 5.2822, 2.9527, 2.0341]
For Example 138, The full renyi 0.5 token for inst_desp method is: [5.2248, 2.9447, 5.1816, 3.7564, 5.9490, 4.5285, 1.6501, 0.7121, 4.4004, 4.3850, 3.5970, 6.2517, 6.7124, 3.4038, 2.1640, 1.6021, 2.8166, 1.1953, 3.4945, 2.9388, 4.2983, 3.1996, 1.9611, 3.1155, 0.8120, 3.9412, 5.7260, 3.6784, 3.8946, 4.8082, 1.4745, 0.5609, 4.2480, 2.8576, 3.6571, 5.7361, 3.7253, 2.4102, 5.1522, 0.5648, 3.6136, 5.0095, 5.8070, 0.6087, 3.1509, 4.0081]
For Example 139, The full renyi 0.5 token for inst_desp method is: [5.7442, 3.1007, 5.4886, 3.9792, 6.0731, 4.7220, 1.7202, 0.7209, 4.4389, 4.8953, 5.5699, 6.5459, 7.4203, 3.8590, 2.2492, 1.9954, 3.1529, 0.6156, 0.5892, 2.2112, 5.4139, 1.4218, 1.4779, 4.9292, 0.7755, 4.7449, 1.4788, 3.8574, 5.2875, 1.1189, 4.7851, 5.1214, 4.3260, 5.2177, 3.6945, 5.3665, 5.0112, 3.2353, 2.1440, 3.2528, 4.0679, 5.5024, 3.0521, 3.9450, 5.6106, 3.6814]
For Example 140, The full renyi 0.5 token for inst_desp method is: [5.9895, 2.7826, 4.9610, 3.5912, 6.2196, 4.6385, 1.6442, 0.7081, 4.4169, 4.7006, 5.0648, 6.1876, 6.4207, 3.6867, 2.1665, 1.9171, 3.0533, 2.2799, 4.7183, 0.6981, 1.6954, 4.1525, 3.6594, 4.3784, 1.1161, 3.3680, 0.5998, 3.7485, 3.9241, 4.6610, 3.2027, 3.6092, 1.3613, 3.8540, 4.0954, 1.1694, 4.5036, 3.1978, 2.4730, 4.3553, 2.8816, 4.9040, 5.0219, 2.3587, 5.1175, 1.0432]
For Example 141, The full renyi 0.5 token for inst_desp method is: [5.5023, 2.6837, 5.0428, 3.6115, 5.9708, 4.6120, 1.6219, 0.6790, 4.3638, 4.4444, 4.0676, 5.8484, 6.5607, 3.5192, 2.2026, 1.7478, 2.8120, 1.3583, 4.7680, 4.3107, 1.4723, 1.6800, 0.5744, 3.9173, 0.5847, 2.9507, 1.8277, 4.0610, 3.3164, 4.2779, 2.6886, 4.1640, 0.6272, 1.6816, 1.1089, 0.5842, 4.6992, 3.2329, 1.4946, 3.4889, 4.2170, 1.2990, 3.3486, 0.6686, 4.2240, 2.6493]
For Example 142, The full renyi 0.5 token for inst_desp method is: [5.5399, 3.0414, 5.0495, 3.7127, 6.1389, 4.8070, 1.6504, 0.7060, 4.5586, 4.5485, 5.4542, 6.2988, 5.5238, 3.5869, 2.2834, 1.8746, 3.0185, 1.6457, 6.0196, 5.3727, 4.8835, 3.3569, 2.2386, 0.6947, 1.9638, 4.9755, 4.4172, 3.6954, 5.6430, 5.0508, 5.3282, 4.1510, 3.0850, 3.1796, 4.3040, 3.7009, 4.2665, 2.2630, 6.2943, 5.2371, 3.1504, 4.6335, 4.3557, 5.8470, 6.2536, 4.2075]
For Example 144, The full renyi 0.5 token for inst_desp method is: [5.3620, 3.0254, 5.0826, 3.8803, 6.1165, 4.6544, 1.7592, 0.7139, 4.5405, 4.5897, 4.6336, 6.4173, 6.5197, 3.7003, 2.0984, 2.0236, 2.8832, 1.6693, 4.5883, 4.4626, 3.3935, 3.3553, 4.6167, 3.4743, 2.7687, 4.0117, 4.8253, 0.6063, 3.3329, 1.9372, 4.4559, 3.0369, 3.6960, 3.9862, 4.4957, 5.8458, 0.6882, 4.4756, 2.3143, 3.3954, 1.5946, 1.6702, 0.7575, 3.2888, 2.6891, 4.5801]
For Example 146, The full renyi 0.5 token for inst_desp method is: [5.6642, 2.8545, 4.7295, 3.6539, 5.9892, 4.7044, 1.6513, 0.7246, 4.5171, 4.6657, 5.6866, 6.5351, 7.9736, 3.7144, 1.9505, 2.1080, 3.1881, 0.6084, 0.5863, 2.2909, 5.1785, 2.8230, 4.4209, 4.7153, 6.1077, 5.4840, 4.7700, 3.1465, 2.3792, 3.8885, 4.1935, 5.4573, 4.3561, 6.0231, 1.3663, 1.4970, 4.8203, 4.1107, 4.3196, 1.4706, 4.1440, 3.7759, 3.5688, 0.5816, 2.8736, 1.3486]
For Example 149, The full renyi 0.5 token for inst_desp method is: [5.1907, 2.9545, 4.9360, 3.6759, 6.0362, 4.7124, 1.7372, 0.7140, 4.4632, 4.4943, 4.6706, 6.2455, 5.4079, 3.4208, 2.1460, 1.5394, 2.9507, 2.3431, 4.9521, 0.7425, 0.6293, 4.0288, 3.6245, 2.3892, 4.3253, 2.0343, 3.4618, 3.7287, 0.8192, 4.2549, 2.6307, 3.2865, 3.6254, 0.6348, 0.5706, 3.3967, 5.2909, 0.7323, 4.0337, 2.1022, 3.2807, 2.0614, 0.9601, 2.7417, 2.4292, 5.1758]
For Example 152, The full renyi 0.5 token for inst_desp method is: [5.9780, 3.0487, 4.9807, 3.8649, 6.4213, 4.8534, 1.7503, 0.7475, 4.5492, 4.7056, 5.7804, 6.3084, 8.2379, 3.8981, 2.1555, 2.3882, 3.1351, 2.4306, 5.2544, 4.7325, 5.7597, 4.6966, 3.9305, 3.5907, 4.5607, 5.2267, 0.8300, 4.7267, 5.6009, 4.9148, 1.7080, 1.5991, 2.2962, 1.9887, 2.3843, 0.7285, 1.2778, 2.1734, 2.0590, 3.5769, 5.2036, 4.3101, 4.5075, 5.8887, 4.5470, 2.4518]
For Example 153, The full renyi 0.5 token for inst_desp method is: [5.4064, 3.0140, 5.1473, 3.9041, 6.3100, 4.6579, 1.8359, 0.7677, 4.4961, 5.0013, 5.5877, 6.3023, 7.1616, 3.7761, 2.0153, 2.1656, 3.2425, 2.8252, 5.1678, 3.7350, 3.3425, 4.1967, 5.4403, 2.2897, 4.7283, 0.5822, 3.8079, 3.9153, 3.9263, 3.4221, 3.9184, 4.0739, 2.0496, 3.8049, 5.3638, 3.9994, 2.0674, 2.6303, 3.7861, 3.2625, 4.6828, 3.6991, 2.7671, 2.7707, 1.6791, 2.7335]
For Example 156, The full renyi 0.5 token for inst_desp method is: [5.4687, 3.0732, 5.2054, 4.2676, 6.4079, 4.6840, 1.6364, 0.7087, 4.4466, 4.6308, 5.5751, 6.4583, 7.0805, 3.4699, 2.1743, 1.9445, 3.1403, 0.5897, 0.5823, 2.3809, 5.0377, 1.3849, 0.6287, 5.6453, 4.3923, 4.3757, 5.7816, 5.1100, 4.6089, 5.0061, 0.8206, 0.5920, 4.8667, 5.6528, 4.1362, 4.4606, 1.3967, 3.9555, 3.9151, 4.2597, 3.3602, 3.2556, 5.0882, 3.3837, 4.9873, 4.9915]
For Example 158, The full renyi 0.5 token for inst_desp method is: [5.5932, 2.9737, 4.8772, 4.0330, 6.1119, 4.6459, 1.6733, 0.7391, 4.4429, 4.4254, 5.3371, 6.6576, 7.5288, 3.8400, 2.4541, 1.9395, 3.1533, 0.6150, 0.5886, 2.1824, 4.9775, 3.4822, 3.3639, 1.6776, 3.1276, 0.7276, 3.8666, 0.6225, 2.9033, 5.3934, 4.6981, 0.9541, 1.5306, 3.8597, 0.7468, 4.2546, 4.7216, 3.8530, 5.0919, 4.7716, 0.5744, 2.6853, 5.0640, 0.6602, 0.8485, 3.5160]
For Example 159, The full renyi 0.5 token for inst_desp method is: [5.9741, 2.9074, 5.0597, 3.8832, 6.4027, 4.7807, 1.7244, 0.7319, 4.5112, 4.7582, 5.9382, 6.6548, 7.0730, 3.8570, 1.6353, 1.7511, 3.0000, 1.7102, 5.1528, 0.7126, 3.5281, 3.8676, 5.2448, 4.6046, 0.9444, 4.6317, 3.6536, 1.0794, 0.8069, 3.1562, 4.1981, 4.8543, 0.6653, 3.1224, 5.6239, 0.7440, 5.4921, 1.2044, 3.1976, 1.5314, 2.2732, 4.5787, 4.1465, 5.4518, 4.6907, 1.4138]
For Example 162, The full renyi 0.5 token for inst_desp method is: [5.3661, 2.9688, 4.8874, 3.7599, 6.2023, 4.6109, 1.8329, 0.7463, 4.5165, 4.9451, 5.8562, 6.3270, 7.5844, 3.7827, 2.0724, 1.9241, 3.0899, 3.2839, 5.4727, 2.9746, 4.7392, 0.6115, 3.7266, 3.8279, 4.3807, 4.4129, 5.4738, 4.7696, 5.6362, 3.8489, 1.8345, 5.0618, 0.8278, 4.1801, 1.9729, 2.7527, 3.3664, 4.8283, 2.5595, 3.7130, 5.8694, 4.0277, 3.8790, 6.1078, 3.1734, 2.0105]
For Example 163, The full renyi 0.5 token for inst_desp method is: [5.2542, 3.0432, 5.1026, 3.8845, 6.2817, 4.7475, 1.7702, 0.7230, 4.5616, 4.4990, 5.6316, 6.4390, 7.5948, 3.7630, 1.9255, 2.0776, 3.0695, 2.0416, 5.2208, 4.4924, 4.6889, 4.3804, 4.3300, 0.8036, 4.5510, 3.8462, 3.9982, 5.5948, 3.5633, 4.2665, 1.6104, 4.7673, 3.6419, 0.7639, 4.1724, 1.8969, 2.5654, 4.8425, 3.7847, 5.1343, 3.5644, 1.4209, 3.6025, 2.7554, 2.1088, 0.7847]
For Example 165, The full renyi 0.5 token for inst_desp method is: [5.4480, 2.9508, 5.4043, 3.9580, 6.3008, 4.6385, 1.7007, 0.7441, 4.4941, 4.7368, 5.0662, 6.4016, 6.8903, 3.8200, 2.2831, 2.1072, 2.8739, 1.8702, 5.3229, 4.9296, 3.9370, 2.0565, 4.6441, 1.4957, 4.3928, 2.3683, 3.1419, 0.8278, 3.5752, 5.1267, 0.6649, 1.3139, 2.1398, 2.1496, 2.6215, 2.9750, 4.6210, 2.0802, 3.7143, 5.5156, 0.7121, 4.3534, 2.3308, 3.3585, 1.8404, 1.1462]
For Example 166, The full renyi 0.5 token for inst_desp method is: [5.6968, 2.8153, 4.8673, 3.8537, 5.9339, 4.7946, 1.6936, 0.7140, 4.6091, 4.6097, 4.4902, 6.3282, 5.5157, 3.6603, 2.1867, 1.5109, 2.5594, 1.0564, 4.5897, 3.8832, 2.1423, 3.9028, 3.1177, 0.9990, 2.7242, 1.9567, 4.7763, 3.9294, 2.7563, 4.9336, 1.5120, 3.3006, 2.6379, 3.3296, 3.8135, 5.4289, 4.7858, 3.0314, 1.3327, 2.7545, 5.6473, 5.1434, 4.1845, 5.2813, 1.1521, 5.0826]
For Example 167, The full renyi 0.5 token for inst_desp method is: [5.3331, 3.1816, 5.1939, 3.9410, 6.0417, 4.7835, 1.7213, 0.7183, 4.5128, 4.4706, 5.4746, 6.4241, 6.6608, 3.5005, 2.5047, 1.5144, 3.0705, 3.0929, 5.1739, 4.4925, 0.6208, 4.3927, 3.2489, 2.3252, 4.0935, 1.6134, 3.9437, 4.8235, 4.7710, 5.2146, 0.6276, 2.3463, 0.8218, 4.4510, 4.8304, 0.8925, 1.8686, 4.5620, 3.3007, 0.6425, 3.3497, 4.0313, 1.4962, 4.6098, 0.7261, 3.3301]
For Example 168, The full renyi 0.5 token for inst_desp method is: [6.1349, 3.2533, 4.9838, 3.8846, 6.3974, 4.9004, 1.7402, 0.7364, 4.5877, 5.0121, 5.8903, 6.8258, 6.5524, 3.9814, 1.6364, 1.7802, 2.9594, 2.0779, 5.1690, 0.8023, 3.7177, 3.6397, 4.9803, 4.4620, 0.7847, 4.4273, 3.4881, 1.0590, 0.8047, 2.9812, 2.6348, 4.4211, 3.5246, 2.8412, 4.4558, 4.5616, 0.6543, 3.0582, 5.3552, 0.7295, 5.7058, 5.6289, 3.5521, 1.7136, 2.3891, 4.7677]
For Example 171, The full renyi 0.5 token for inst_desp method is: [5.6156, 3.3662, 5.1233, 4.0475, 6.5520, 4.7589, 1.7840, 0.7716, 4.5434, 4.8548, 5.5325, 6.4535, 5.9595, 3.6188, 1.9377, 2.1405, 3.2018, 1.7876, 5.2725, 3.3780, 1.1944, 3.9969, 4.0853, 5.7907, 4.1881, 0.8688, 0.7455, 4.9754, 3.6552, 2.5132, 3.9043, 3.3470, 1.6374, 3.8825, 2.2284, 4.1437, 4.3145, 0.7456, 0.7355, 4.3969, 6.0142, 0.6445, 1.0406, 5.4095, 6.0729, 3.8621]
For Example 172, The full renyi 0.5 token for inst_desp method is: [5.4744, 2.9750, 5.0072, 3.6607, 5.8883, 4.7331, 1.6423, 0.6968, 4.5024, 4.6493, 4.9485, 6.2584, 6.2153, 3.5187, 2.0930, 1.6024, 2.8221, 1.6120, 5.0685, 3.8898, 4.0554, 3.1930, 2.9483, 2.2352, 3.3898, 1.8266, 2.6380, 2.9761, 5.5081, 4.2931, 4.2238, 5.3444, 0.7479, 3.2997, 2.8830, 2.7840, 3.2823, 3.4936, 4.6698, 3.4345, 3.6441, 2.0385, 6.0557, 1.0894, 2.0287, 4.9989]
For Example 173, The full renyi 0.5 token for inst_desp method is: [5.5943, 2.7825, 4.8075, 3.5308, 5.7329, 4.5104, 1.5170, 0.6718, 4.3473, 4.3668, 5.6399, 6.3709, 7.8767, 3.5420, 2.1503, 1.6695, 2.5336, 1.3475, 5.1393, 3.8449, 3.4961, 1.2583, 3.3311, 3.2364, 3.1872, 2.2105, 4.5424, 3.6174, 5.2853, 3.7601, 4.8567, 2.0197, 4.3738, 4.9595, 3.9905, 0.6276, 2.4397, 1.9704, 3.2667, 3.3810, 3.9629, 1.9950, 5.6579, 5.0780, 2.1381, 2.9729]
For Example 177, The full renyi 0.5 token for inst_desp method is: [5.8415, 3.1065, 5.2482, 4.0088, 6.3261, 4.4906, 1.7074, 0.7489, 4.4989, 4.7252, 4.8057, 6.4937, 7.0919, 3.4930, 2.0855, 1.4484, 2.9469, 1.5202, 4.6421, 1.7306, 1.0734, 2.4032, 0.9941, 3.0319, 4.8647, 0.7987, 4.7628, 0.8205, 2.8317, 2.0187, 4.1473, 0.6094, 2.7337, 0.9413, 5.0886, 4.9009, 1.7504, 5.2777, 3.0038, 0.5737, 2.0593, 4.8950, 2.1266, 2.6943, 3.2334, 4.4377]
