For Example 125, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0029, 0.0058, 0.0000, 0.0000, 0.0021, 0.0550, 0.0761, 0.0235, 0.0000, 0.0726, 0.0511, 0.0548, 0.0186, 0.0604, 0.0086, 0.0009, 0.0898, 0.1387, 0.0002, 0.0135, 0.1304, 0.0079, 0.0009, 0.0077, 0.0411, 0.0034, 0.0160, 0.0200, 0.0499, 0.0000, 0.0691, 0.0060]
For Example 128, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0018, 0.0049, 0.0037, 0.0694, 0.0522, 0.0447, 0.0493, 0.0441, 0.0241, 0.0380, 0.1814, 0.0234, 0.0109, 0.0019, 0.0017, 0.0032, 0.0306, 0.0529, 0.0108, 0.0013, 0.0018, 0.0191, 0.1054, 0.0107, 0.0056, 0.0061, 0.0119, 0.0155, 0.0248, 0.0113, 0.0191, 0.0000]
For Example 130, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0056, 0.0261, 0.0138, 0.2976, 0.2591, 0.2717, 0.4050, 0.0930, 0.1498, 0.2642, 0.0085, 0.1007, 0.1093, 0.0147, 0.0151, 0.1862, 0.0003, 0.0101, 0.0505, 0.0237, 0.0284, 0.0828, 0.0362, 0.1872, 0.0074, 0.0378, 0.0421, 0.0250, 0.0234, 0.0057, 0.0015, 0.0007]
For Example 131, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0133, 0.0060, 0.0094, 0.3372, 0.1435, 1.0858, 0.0394, 0.0000, 0.0024, 0.0000, 0.0663, 0.0020, 0.0191, 0.0001, 0.0559, 0.0504, 0.1568, 0.7175, 0.1414, 0.0670, 0.2822, 0.0174, 0.4964, 0.1784, 0.1136, 0.1886, 0.2469, 1.4417, 0.0317, 0.0108, 0.0803, 0.0006]
For Example 132, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0096, 0.0078, 0.0475, 0.0631, 0.0670, 0.0073, 0.0000, 0.0360, 0.0437, 0.1133, 0.0138, 0.0007, 0.0338, 0.0303, 0.0797, 0.0862, 0.0230, 0.0647, 0.0095, 0.0048, 0.0101, 0.0416, 0.1443, 0.0391, 0.0195, 0.0520, 0.0000, 0.0327, 0.0092, 0.0110, 0.0002, 0.0008]
For Example 135, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0029, 0.0088, 0.0035, 0.1709, 0.1753, 0.0000, 0.0262, 0.0587, 0.0657, 0.0400, 0.0368, 0.0169, 0.0361, 0.0053, 0.0155, 0.0164, 0.0150, 0.0358, 0.0088, 0.0057, 0.0443, 0.0032, 0.0520, 0.0102, 0.0063, 0.0005, 0.0216, 0.0000, 0.0054, 0.0169, 0.0000, 0.0101]
For Example 137, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0011, 0.0125, 0.0146, 0.0785, 0.0671, 0.1058, 0.0254, 0.1409, 0.0349, 0.0250, 0.0190, 0.0752, 0.0199, 0.0735, 0.0958, 0.0202, 0.0093, 0.0053, 0.0523, 0.0000, 0.0053, 0.1930, 0.0000, 0.0043, 0.0304, 0.0014, 0.0002, 0.0398, 0.0000, 0.0013, 0.0191, 0.0103]
For Example 143, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0027, 0.0409, 0.0347, 1.6181, 1.5366, 0.1063, 0.0001, 0.0757, 0.0666, 0.5855, 0.0692, 0.0630, 0.1054, 0.0000, 0.3175, 0.2204, 0.0289, 0.0369, 0.0867, 0.0292, 0.1181, 0.0000, 0.0303, 0.0805, 0.1280, 0.0026, 0.0001, 0.0676, 0.0148, 0.0460, 0.1221, 0.0736]
For Example 145, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0010, 0.0077, 0.0016, 0.1427, 1.1929, 0.0000, 0.0402, 0.0205, 0.0031, 0.0201, 0.0001, 0.0048, 0.0147, 0.0026, 0.0330, 0.0000, 0.0002, 0.0006, 0.0021, 0.0063, 0.0000, 0.0050, 0.0237, 0.0000, 0.0150, 0.0147, 0.0511, 0.0032, 0.0075, 0.0004, 0.0051, 0.0008]
For Example 147, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0027, 0.0142, 0.0097, 0.0615, 0.0286, 0.0000, 0.0027, 0.0079, 0.0715, 0.1152, 0.0412, 0.0009, 0.0053, 0.0003, 0.0018, 0.0010, 0.0496, 0.0048, 0.0991, 0.0297, 0.0003, 0.0000, 0.0300, 0.0122, 0.0345, 0.0443, 0.0138, 0.0000, 0.0098, 0.0024, 0.0206, 0.0206]
For Example 148, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0014, 0.0044, 0.0611, 0.1275, 0.0002, 0.0000, 0.0026, 0.2235, 0.2427, 0.5472, 0.0143, 0.2382, 0.0397, 0.2413, 0.0003, 0.0445, 0.0004, 0.0150, 0.0745, 0.0000, 0.2123, 0.0887, 0.0130, 0.0432, 0.0329, 0.0150, 0.0423, 0.0062, 0.0036, 0.0011, 0.0001, 0.0026]
For Example 150, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0039, 0.0103, 0.0000, 0.0000, 0.0055, 0.2006, 0.0751, 0.0587, 0.0259, 0.0154, 0.0045, 0.0397, 0.0000, 0.0126, 0.0024, 0.0000, 0.0108, 0.0251, 0.0481, 0.0000, 0.0407, 0.0058, 0.0316, 0.0217, 0.0107, 0.0007, 0.0008, 0.0101, 0.0275, 0.0064, 0.0191, 0.0609]
For Example 151, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0021, 0.0662, 0.0000, 0.0000, 0.0253, 0.0629, 0.0001, 0.2197, 0.0811, 0.1211, 0.0298, 0.0887, 0.0000, 0.0059, 0.0769, 0.0046, 0.0230, 0.0478, 0.0855, 0.0000, 0.0340, 0.0595, 0.0000, 0.0236, 0.0168, 0.0576, 0.0006, 0.1864, 0.1210, 0.0339, 0.0231, 0.1166]
For Example 154, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0007, 0.0093, 0.0172, 0.1698, 0.0003, 0.0000, 0.0053, 0.0540, 0.1761, 0.0222, 0.0698, 0.2190, 0.3315, 0.0008, 0.0950, 0.1243, 0.0002, 0.0126, 0.0011, 0.0011, 0.0077, 0.0198, 0.0094, 0.0209, 0.0060, 0.0006, 0.0059, 0.0006, 0.0145, 0.0028, 0.0063, 0.0010]
For Example 155, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0006, 0.0019, 0.0000, 0.0000, 0.0115, 0.0560, 0.0001, 0.0883, 0.0327, 0.0542, 0.0335, 0.1797, 0.3375, 0.0151, 0.0608, 0.0002, 0.0064, 0.0149, 0.0030, 0.0188, 0.0010, 0.0066, 0.0001, 0.0748, 0.0000, 0.0938, 0.0019, 0.0030, 0.0016, 0.0001, 0.0017, 0.0003]
For Example 157, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0015, 0.0208, 0.0210, 0.0247, 0.0313, 0.0322, 0.0263, 0.0986, 0.0000, 0.0003, 0.0665, 0.1463, 0.0000, 0.0157, 0.2238, 0.0426, 1.5843, 0.0444, 0.0522, 0.5720, 0.4895, 0.0001, 0.1241, 0.0001, 0.0495, 0.0028, 0.0041, 0.0071, 0.0067, 0.0669, 0.0000, 0.0145]
For Example 160, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0047, 0.0309, 0.0015, 0.0559, 0.0000, 0.0860, 0.0503, 0.0251, 0.0484, 0.0088, 0.1900, 0.0058, 0.0971, 0.0003, 0.0042, 0.0007, 0.0068, 0.0090, 0.0217, 0.0015, 0.0972, 0.0000, 0.1573, 0.0198, 0.0797, 0.0017, 0.0050, 0.0006, 0.0051, 0.0003, 0.0153, 0.0037]
For Example 161, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0009, 0.0032, 0.0117, 0.0248, 0.0296, 0.0231, 0.1110, 0.0000, 0.0212, 0.0262, 0.0000, 0.0071, 0.0123, 0.0131, 0.0253, 0.0032, 0.0222, 0.0186, 0.0080, 0.0109, 0.0000, 0.0017, 0.0078, 0.0061, 0.0041, 0.0354, 0.0000, 0.0047, 0.0871, 0.0052, 0.0615, 0.0152]
For Example 164, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0018, 0.0260, 0.0080, 0.0896, 0.2280, 0.1451, 0.2505, 0.0093, 0.0025, 0.0818, 0.1203, 0.0046, 0.0074, 0.0093, 0.0000, 0.0000, 0.0033, 0.0106, 0.0027, 0.0044, 0.0271, 0.0030, 0.0096, 0.0157, 0.0051, 0.0317, 0.0685, 0.0834, 0.1421, 0.0767, 0.0127, 0.0020]
For Example 169, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0008, 0.0061, 0.0326, 0.0119, 0.0260, 0.0000, 0.0080, 0.0000, 0.0059, 0.0208, 0.2602, 0.0118, 0.0000, 0.0069, 0.0064, 0.0254, 0.0039, 0.0000, 0.0117, 0.0156, 0.0000, 0.0082, 0.0010, 0.0076, 0.0012, 0.0002, 0.0236, 0.0004, 0.0030, 0.0050, 0.0114, 0.0066]
For Example 170, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0009, 0.0113, 0.0000, 0.0000, 0.1222, 0.5399, 0.0003, 0.3411, 0.1253, 0.0150, 0.0167, 0.1977, 0.1735, 0.0457, 0.1699, 0.0008, 0.0269, 0.0300, 0.0102, 0.0574, 0.0043, 0.1451, 0.0065, 0.3765, 0.0073, 0.0146, 0.0013, 0.0037, 0.0300, 0.1230, 0.0340, 0.0191]
For Example 174, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0010, 0.0046, 0.0031, 0.3458, 0.0008, 0.0000, 0.0021, 0.0051, 0.5363, 0.1250, 0.3649, 0.1895, 0.0000, 0.0157, 0.1854, 0.4200, 0.0959, 0.2047, 0.0050, 0.0005, 0.0043, 0.0015, 0.0027, 0.0130, 0.0000, 0.0145, 0.0110, 0.0079, 0.0995, 0.0051, 0.0089, 0.0000]
For Example 175, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0024, 0.0030, 0.0161, 0.5377, 0.0734, 0.1140, 0.0700, 0.0447, 0.0024, 0.1115, 0.0005, 0.0147, 0.0085, 0.0033, 0.0467, 0.0055, 0.0220, 0.0174, 0.1207, 0.0071, 0.2618, 0.0177, 0.0592, 0.0473, 0.3660, 0.0156, 0.0046, 0.0015, 0.0069, 0.0152, 0.0746, 0.0254]
For Example 176, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0018, 0.0098, 0.0017, 0.2555, 0.0023, 0.0549, 0.1486, 0.0552, 0.0158, 0.1264, 0.0000, 0.0241, 0.0243, 0.0132, 0.0114, 0.0343, 0.0140, 0.0002, 0.0013, 0.0335, 0.0021, 0.0001, 0.0017, 0.0112, 0.0027, 0.0009, 0.0125, 0.0000, 0.0071, 0.0113, 0.0036, 0.0104]
For Example 178, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0072, 0.0263, 0.0883, 0.2138, 0.0002, 0.0000, 0.0041, 0.2071, 0.3006, 0.0615, 0.1689, 0.2442, 0.1801, 0.0152, 0.0460, 0.0000, 0.1505, 0.0981, 0.0059, 0.0361, 0.0441, 0.0209, 0.0768, 0.0000, 0.0283, 0.0210, 0.0269, 0.0032, 0.0018, 0.0090, 0.0033, 0.0087]
For Example 180, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0005, 0.0080, 0.0084, 0.5255, 0.0869, 0.0644, 0.0394, 0.0030, 0.0325, 0.0220, 0.0836, 0.0200, 0.0000, 0.0002, 0.0000, 0.0040, 0.0056, 0.0368, 0.0000, 0.0076, 0.1974, 0.0000, 0.0103, 0.0166, 0.0145, 0.0001, 0.0110, 0.0122, 0.0077, 0.0046, 0.0387, 0.0032]
For Example 182, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0076, 0.0740, 0.0120, 0.0529, 0.0809, 0.1150, 0.0879, 0.0161, 0.0452, 0.2730, 0.0007, 0.0133, 0.0138, 0.0000, 0.0081, 0.0207, 0.0601, 0.0544, 0.0072, 0.1850, 0.0790, 0.0084, 0.0183, 0.0134, 0.0291, 0.0210, 0.0144, 0.0570, 0.0596, 0.0201, 0.0022, 0.0078]
For Example 183, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0118, 0.0141, 0.0000, 0.0000, 0.0021, 0.1342, 0.0000, 0.0000, 0.0181, 0.0099, 0.0165, 0.0006, 0.0103, 0.1107, 0.1997, 0.2900, 0.0000, 0.0988, 0.1535, 0.0977, 0.0026, 0.0407, 0.0013, 0.0332, 0.1201, 0.0072, 0.0623, 0.0000, 0.0507, 0.0234, 0.0105, 0.0083]
For Example 184, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0036, 0.0113, 0.0000, 0.0011, 0.0554, 0.0000, 0.0598, 0.0276, 0.0120, 0.1293, 0.0376, 0.1936, 0.0000, 0.0075, 0.0438, 0.0667, 0.0813, 0.0146, 0.0199, 0.0030, 0.0080, 0.0069, 0.0274, 0.0846, 0.0201, 0.0610, 0.0013, 0.0181, 0.0085, 0.0187, 0.1343, 0.0228]
For Example 185, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0037, 0.0096, 0.0021, 0.1842, 0.2694, 0.0320, 0.0096, 0.0246, 0.0629, 0.0127, 0.0000, 0.0122, 0.0161, 0.0153, 0.0630, 0.1756, 0.0015, 0.0293, 0.0140, 0.0044, 0.0612, 0.1025, 0.0153, 0.0532, 0.0394, 0.0376, 0.4845, 0.0170, 0.0242, 0.0705, 0.0625, 0.0189]
For Example 186, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0043, 0.0120, 0.0000, 0.0000, 0.0443, 0.3930, 0.0933, 0.0277, 0.2286, 0.2651, 0.0468, 0.0161, 0.0108, 0.0409, 0.0107, 0.2075, 0.0288, 0.0381, 0.0792, 0.0157, 0.0027, 0.0055, 0.0331, 0.1416, 0.2141, 0.0017, 0.1359, 0.7122, 0.0000, 0.0000, 0.0195, 0.0344]
For Example 190, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0066, 0.0593, 0.0000, 0.0000, 0.0378, 0.7222, 1.1265, 0.2954, 0.0629, 0.0547, 0.0000, 0.0132, 0.5292, 0.1548, 0.0965, 0.3226, 0.1171, 0.1329, 0.2597, 0.4342, 0.0266, 0.0229, 0.1048, 0.0047, 0.0481, 0.0001, 0.0007, 0.0000, 0.0111, 0.0076, 0.0296, 0.1307]
For Example 191, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0005, 0.0135, 0.0000, 0.0000, 0.0331, 0.1151, 0.0001, 0.2222, 0.0953, 0.0369, 0.0163, 0.1947, 0.0191, 0.1570, 0.0761, 0.4503, 0.0387, 0.0077, 0.0906, 0.2193, 0.0041, 0.0094, 0.0889, 0.0041, 0.0892, 0.0684, 0.0368, 0.0098, 0.0218, 0.0034, 0.0348, 0.0269]
For Example 193, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0126, 0.0183, 0.0000, 0.0000, 0.0140, 0.3113, 0.0000, 0.0000, 0.0370, 0.0114, 0.0335, 0.0662, 0.1901, 0.2561, 0.1865, 0.1218, 0.0004, 0.0378, 0.0247, 0.0032, 0.0048, 0.0355, 0.0128, 0.0024, 0.0505, 0.0530, 0.0043, 0.0455, 0.3804, 0.0124, 0.0032, 0.0451]
For Example 195, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0008, 0.0058, 0.0100, 0.0969, 0.0257, 0.0400, 0.0356, 0.0280, 0.0349, 0.0535, 0.0270, 0.0563, 0.0704, 0.0034, 0.0132, 0.0098, 0.0002, 0.0009, 0.0152, 0.0307, 0.0081, 0.0031, 0.0013, 0.0346, 0.0032, 0.0069, 0.0000, 0.0022, 0.0003, 0.0000, 0.0017, 0.0140]
For Example 196, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0061, 0.0191, 0.0456, 0.0480, 0.5083, 0.1020, 0.0001, 0.0269, 0.0691, 0.2150, 0.0731, 0.0214, 0.0381, 0.0212, 0.0867, 0.0140, 0.0106, 0.0264, 0.0202, 0.0607, 0.0045, 0.0039, 0.0013, 0.0147, 0.0133, 0.0000, 0.0134, 0.0265, 0.0000, 0.0188, 0.0081, 0.0896]
For Example 198, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0028, 0.0109, 0.0189, 0.1856, 0.0006, 0.0000, 0.0026, 0.1956, 0.3952, 0.0568, 0.0000, 0.4483, 0.0066, 0.1244, 0.0199, 0.0408, 0.4457, 0.0003, 0.0010, 0.0000, 0.0002, 0.0021, 0.0027, 0.0742, 0.0146, 0.0411, 0.0015, 0.0792, 0.0369, 0.0000, 0.1948, 0.0001]
For Example 199, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0100, 0.0258, 0.0167, 0.2598, 0.2819, 0.1639, 0.3729, 0.7401, 0.1332, 0.2084, 0.4372, 0.1647, 0.2142, 0.0157, 0.0022, 0.0185, 0.0205, 0.0933, 0.1106, 0.0287, 0.2546, 0.0000, 0.0754, 0.0655, 0.0455, 0.0099, 0.0318, 0.0417, 0.0050, 0.0204, 0.0274, 0.0119]
For Example 201, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0063, 0.0140, 0.0045, 1.1458, 0.1980, 0.0896, 0.0497, 0.4216, 0.0678, 0.0843, 0.0133, 0.0161, 0.0330, 0.0596, 0.0000, 0.0031, 0.0124, 0.3210, 0.0649, 0.0059, 0.0039, 0.0056, 0.0786, 0.0195, 0.0471, 0.0081, 0.0114, 0.0171, 0.0096, 0.0258, 0.0101, 0.0044]
For Example 203, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0040, 0.0104, 0.0000, 0.0008, 0.0182, 0.0000, 0.0298, 0.0012, 0.0031, 0.0194, 0.0799, 0.0171, 0.0008, 0.0285, 0.0010, 0.0123, 0.0030, 0.0131, 0.0576, 0.0218, 0.0061, 0.0057, 0.0009, 0.0068, 0.0009, 0.0025, 0.0012, 0.0002, 0.0005, 0.0000, 0.0028, 0.0001]
For Example 204, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0014, 0.0075, 0.0000, 0.0000, 0.0013, 0.0148, 0.0014, 0.0473, 0.0396, 0.0222, 0.0521, 0.0256, 0.0248, 0.0091, 0.0018, 0.0163, 0.0031, 0.0050, 0.0142, 0.0025, 0.0099, 0.0003, 0.0158, 0.0010, 0.0065, 0.0099, 0.0075, 0.0043, 0.0033, 0.0106, 0.0046, 0.0005]
For Example 206, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0143, 0.0302, 0.0078, 0.6933, 0.6281, 0.1302, 0.0941, 0.4976, 0.0002, 0.9730, 0.0380, 0.0993, 0.0105, 0.0377, 0.0042, 0.2684, 0.3226, 0.0303, 0.1320, 0.0046, 0.0959, 0.0152, 0.0550, 0.0026, 0.0196, 0.0200, 0.0006, 0.0174, 0.0142, 0.0179, 0.0000, 0.0001]
For Example 207, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0065, 0.0124, 0.0061, 0.1384, 0.0000, 0.0897, 0.0150, 0.0381, 0.1234, 0.1426, 0.0000, 0.0061, 0.0450, 0.0982, 0.3120, 0.1215, 0.0046, 0.0277, 0.0045, 0.0091, 0.0020, 0.1858, 0.0390, 0.0456, 0.0227, 0.0149, 0.0179, 0.0579, 0.0018, 0.0042, 0.0169, 0.0556]
For Example 210, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0314, 0.1104, 0.0138, 0.5564, 0.2801, 0.0419, 0.0899, 0.1975, 0.0458, 0.0133, 0.0023, 0.0287, 0.0172, 0.0140, 0.0091, 0.0920, 0.1763, 0.0477, 0.0827, 0.2341, 0.2367, 0.0174, 0.0044, 0.0038, 0.0024, 0.0172, 0.0671, 0.0076, 0.2194, 1.0629, 0.4878, 0.0493]
For Example 211, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0007, 0.0097, 0.0000, 0.0000, 0.0017, 0.0557, 0.0427, 0.0000, 0.0060, 0.0178, 0.0230, 0.0839, 0.1441, 0.0147, 0.0275, 0.0731, 0.1073, 0.0156, 0.0122, 0.0320, 0.0870, 0.0010, 0.0100, 0.0148, 0.0033, 0.0471, 0.1190, 0.0111, 0.0488, 0.3888, 0.0485, 0.0546]
For Example 214, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0035, 0.0070, 0.0024, 0.0150, 0.0467, 0.0000, 0.0427, 0.0341, 0.0099, 0.0000, 0.0195, 0.1331, 0.1999, 0.0000, 0.0334, 0.0545, 0.0128, 0.0188, 0.0001, 0.0545, 0.6716, 0.0222, 0.0090, 0.0100, 0.0014, 0.0002, 0.0459, 0.0000, 0.0048, 0.0532, 0.0000, 0.0074]
For Example 215, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0040, 0.0207, 0.0278, 0.0594, 0.0279, 0.0002, 0.0003, 0.0033, 0.0830, 0.0193, 0.0763, 0.0133, 0.0465, 0.0000, 0.0000, 0.0686, 0.1347, 0.1015, 0.0163, 0.0002, 0.0502, 0.0056, 0.0200, 0.0158, 0.0594, 0.1069, 0.0000, 0.0000, 0.0006, 0.1237, 0.2137, 0.0000]
For Example 216, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0038, 0.0224, 0.0010, 0.1642, 0.0656, 0.0137, 0.1645, 0.1530, 0.0003, 0.0645, 0.0320, 0.2343, 0.0055, 0.0401, 0.0084, 0.0083, 0.0236, 0.0795, 0.0000, 0.0183, 0.0001, 0.1097, 0.0009, 0.0000, 0.0252, 0.0029, 0.0326, 0.0243, 0.0752, 0.0230, 0.0124, 0.0237]
For Example 218, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0060, 0.0208, 0.0076, 0.3062, 0.0425, 0.0120, 0.0615, 0.2076, 0.1030, 0.0516, 0.0348, 0.0443, 0.1344, 0.0329, 0.1679, 0.0000, 0.1211, 0.0153, 0.0342, 0.0130, 0.0132, 0.0100, 0.0118, 0.1110, 0.0003, 0.0024, 0.0070, 0.0016, 0.0093, 0.0106, 0.0196, 0.0185]
For Example 219, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0021, 0.0166, 0.0106, 0.1838, 0.0009, 0.0732, 0.0286, 0.0001, 0.0458, 0.0120, 0.0254, 0.0003, 0.0139, 0.0000, 0.0107, 0.0184, 0.0000, 0.0065, 0.0004, 0.0524, 0.0267, 0.0107, 0.0297, 0.0001, 0.0013, 0.1667, 0.1747, 0.0110, 0.0001, 0.0087, 0.0195, 0.0061]
For Example 223, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0062, 0.0617, 0.0846, 0.6690, 0.0003, 0.5848, 1.1021, 1.6166, 0.4769, 0.0042, 0.1149, 0.1505, 0.2419, 0.0787, 0.2604, 0.7272, 0.1558, 0.1174, 0.0726, 0.0180, 0.0305, 0.0005, 0.0475, 0.3822, 1.0303, 1.6867, 0.0047, 0.0975, 0.0432, 0.0002, 0.0005, 0.0026]
For Example 225, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0010, 0.0062, 0.0027, 0.4210, 0.1889, 0.0555, 0.2841, 0.2276, 0.3221, 0.0007, 0.1097, 0.0262, 0.0340, 0.0999, 0.0011, 0.0286, 0.0756, 0.0174, 0.0143, 0.0161, 0.0036, 0.0007, 0.1322, 0.2216, 0.0010, 0.0104, 0.0227, 0.0026, 0.0185, 0.1102, 0.0063, 0.0014]
For Example 227, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0010, 0.0077, 0.0315, 0.1984, 0.0005, 0.0000, 0.0055, 0.0908, 0.1626, 0.2236, 0.0599, 0.0622, 0.0001, 0.2636, 0.0186, 0.1729, 0.3526, 0.0039, 0.0172, 0.0219, 0.0149, 0.0151, 0.0470, 0.0000, 0.3380, 0.0806, 0.0100, 0.0244, 0.0026, 0.0403, 0.0012, 0.0000]
For Example 229, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0040, 0.0378, 0.0021, 0.3607, 0.3733, 0.1797, 0.0000, 0.0655, 0.3750, 0.2025, 0.2250, 0.0001, 0.0371, 0.0133, 0.0061, 0.0356, 0.1462, 0.0206, 0.0178, 0.0349, 0.0813, 0.0132, 0.0221, 0.0000, 0.0093, 0.0871, 0.0000, 0.0628, 0.0354, 0.2577, 0.0134, 0.0006]
For Example 230, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0007, 0.0102, 0.0065, 0.0963, 0.0094, 0.0032, 0.0181, 0.0111, 0.0061, 0.0453, 0.0489, 0.0012, 0.0248, 0.0222, 0.0080, 0.0784, 0.0073, 0.0413, 0.0217, 0.0041, 0.0016, 0.0077, 0.0019, 0.0127, 0.0000, 0.0296, 0.0313, 0.0000, 0.0277, 0.0100, 0.0037, 0.0038]
For Example 231, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0025, 0.0999, 0.0080, 0.5596, 0.1624, 0.0898, 0.2452, 0.1259, 0.0106, 0.0034, 0.0099, 0.0532, 0.0425, 0.0778, 0.1960, 0.0456, 0.1985, 0.0124, 0.1171, 0.1520, 0.2187, 0.1519, 0.0004, 0.0553, 0.0400, 0.0272, 0.0498, 0.2239, 0.0007, 0.0380, 0.1990, 0.0186]
For Example 232, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0052, 0.0660, 0.0000, 0.0076, 0.1846, 0.1535, 0.3446, 0.1382, 0.4476, 0.1960, 0.1835, 0.1599, 0.5078, 0.7656, 0.0000, 0.1936, 0.0359, 0.0058, 0.0007, 0.0619, 0.3717, 0.0113, 0.2046, 0.0750, 0.1512, 0.0447, 0.0042, 0.0133, 0.1305, 0.0000, 0.1397, 0.1981]
For Example 234, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0168, 0.0382, 0.5227, 0.5483, 0.0398, 0.0313, 0.5457, 0.0906, 0.1588, 0.0321, 0.0132, 0.0382, 0.0067, 0.0056, 0.0139, 0.1495, 0.0000, 0.0660, 0.2486, 0.1320, 0.0000, 0.0093, 0.1720, 0.0035, 0.0005, 0.1776, 0.3600, 0.2888, 0.0279, 0.0758, 0.0033, 0.0007]
For Example 235, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0004, 0.0043, 0.0251, 0.0577, 0.0002, 0.0000, 0.0033, 0.0754, 0.0736, 0.0389, 0.0899, 0.0628, 0.0002, 0.0425, 0.0171, 0.0000, 0.0057, 0.0304, 0.0000, 0.0589, 0.0093, 0.0023, 0.0121, 0.0054, 0.0075, 0.0362, -0.0000, 0.0092, 0.0053, 0.0156, 0.0040, 0.0013]
For Example 237, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0003, 0.0068, 0.0605, 0.0491, 0.0188, 0.0800, 0.0916, 0.0000, 0.0595, 0.0403, 0.0029, 0.0025, 0.0209, 0.0241, 0.0071, 0.0158, 0.1175, 0.0375, 0.0000, 0.0176, 0.0056, 0.0391, 0.0004, 0.0051, 0.0020, 0.0011, 0.0040, 0.0000, 0.0045, 0.0000, 0.0003, 0.0005]
For Example 241, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0016, 0.0089, 0.0056, 0.1003, 0.0303, 0.1587, 0.2069, 0.1789, 0.6533, 1.1051, 0.0542, 0.0644, 0.0275, 0.0231, 0.0000, 0.0110, 0.1231, 0.0167, 0.0414, 0.0297, 0.0611, 0.1775, 0.0000, 0.0791, 0.2082, 0.0439, 0.0000, 0.0034, 0.0381, 0.0454, 0.0787, 0.0182]
For Example 242, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0065, 0.0223, 0.0164, 0.3427, 0.6721, 0.0344, 0.0001, 0.0701, 0.0527, 0.3112, 0.0860, 0.0461, 0.0075, 0.0157, 0.0132, 0.0127, 0.0322, 0.0017, 0.0121, 0.0212, 0.0127, 0.2349, 0.0000, 0.0095, 0.0069, 0.0304, 0.0011, 0.0003, 0.0096, 0.0032, 0.0233, 0.0125]
